/home/tiger/APKvir/de.is24.android.apkAPI: 11	 API Rate:27.5	 permission51.4285714286
/home/tiger/APKvir/AA6655B409B647065E19758AE5D242EA.apkAPI: 24	 API Rate:30.0	 permission25.3571428571
/home/tiger/APKvir/tvtotalnippeltrial.app.apkAPI: 11	 API Rate:27.5	 permission51.4285714286
/home/tiger/APKvir/de.web.mobile.android.mail.apkAPI: 11	 API Rate:27.5	 permission51.4285714286
/home/tiger/APKvir/com.redmicapps.puzzles.ladies2.apkAPI: 7	 API Rate:17.5	 permission13.1578947368
/home/tiger/APKvir/F134FC245E50F031ED8B4FAE3F1D4EB0.apkAPI: 7	 API Rate:17.5	 permission24.8387096774
/home/tiger/APKvir/功夫木马com.rovio.new.ads-LeNa.c.apkAPI: 16	 API Rate:22.8571428571	 permission34.2857142857
/home/tiger/APKvir/A4D6033F66DA3BE83CBF80724CA013D1.apkAPI: 18	 API Rate:25.7142857143	 permission20.7692307692
/home/tiger/APKvir/FEE6F3AB17688600E0E15AED1489D9AE.apkAPI: 18	 API Rate:25.7142857143	 permission20.7692307692
/home/tiger/APKvir/Loozfon.apkAPI: 11	 API Rate:36.6666666667	 permission50.0
/home/tiger/APKvir/66C6A88DF66F0C2CF9194C13809FE05A.apkAPI: 8	 API Rate:16.0	 permission16.0
/home/tiger/APKvir/146c3f0f068813360b255b4687aaa0ae862a1daa8c44f51207007f6a42bdbb09.apkAPI: 23	 API Rate:32.8571428571	 permission36.6666666667
/home/tiger/APKvir/schgg.apkAPI: 8	 API Rate:40.0	 permission34.0
/home/tiger/APKvir/com.gau.go.launcherex.gowidget.taskmanager.apkAPI: 11	 API Rate:27.5	 permission51.4285714286
/home/tiger/APKvir/5C2E0C62DEFE686B09F2F9BC369677EC_uranai.apkAPI: 13	 API Rate:26.0	 permission44.2857142857
/home/tiger/APKvir/suspect.apkAPI: 20	 API Rate:33.3333333333	 permission34.5945945946
/home/tiger/APKvir/de.spiegel.android.app.spon.apkAPI: 11	 API Rate:27.5	 permission51.4285714286
/home/tiger/APKvir/Phospy_EED211032FF576F7FD590C22F142B877.apkAPI: 6	 API Rate:15.0	 permission31.25
/home/tiger/APKvir/com.google.earth.apkAPI: 11	 API Rate:27.5	 permission51.4285714286
/home/tiger/APKvir/电池补丁.apkAPI: 14	 API Rate:46.6666666667	 permission53.4615384615
/home/tiger/APKvir/Faketaobao_45DAE1EE4CA1980C140CB5C9DA2A7ED5.apkAPI: 12	 API Rate:30.0	 permission26.6666666667
/home/tiger/APKvir/com.antivirus.apkAPI: 11	 API Rate:27.5	 permission51.4285714286
/home/tiger/APKvir/Activator.apkAPI: 6	 API Rate:60.0	 permission60.0
/home/tiger/APKvir/a8c692708fb5150181a7c558ac3e1e6d.apkAPI: 27	 API Rate:27.0	 permission31.25
/home/tiger/APKvir/appinventor.ai_T10D78.JetpackJoyride-1-1.1.apkAPI: 2	 API Rate:10.0	 permission30.0
/home/tiger/APKvir/appinventor.ai_T10D78.RopenFly-1-1.4.apkAPI: 2	 API Rate:10.0	 permission30.0
/home/tiger/APKvir/国产偷拍器.apkAPI: 2	 API Rate:10.0	 permission38.75
/home/tiger/APKvir/com.opera.mini.android.apkAPI: 11	 API Rate:27.5	 permission51.4285714286
/home/tiger/APKvir/65C75AF5DE2628BD6215BB99DD76D3AC.apkAPI: 11	 API Rate:27.5	 permission32.1428571429
/home/tiger/APKvir/清纯MM来挤痘.apkAPI: 3	 API Rate:10.0	 permission37.2413793103
/home/tiger/APKvir/com.letanginc.SpaceBlock_1383476644706.apkAPI: 11	 API Rate:22.0	 permission34.8148148148
/home/tiger/APKvir/htc.apkAPI: 4	 API Rate:20.0	 permission52.5
/home/tiger/APKvir/8D625AD9402501A8D9A7A01CB06282466587993ABC4E90596909C5C4CCC50D89.APKAPI: 26	 API Rate:32.5	 permission37.7777777778
/home/tiger/APKvir/smart.apps.droidcleaner-1.apkAPI: 7	 API Rate:35.0	 permission55.3333333333
/home/tiger/APKvir/FakeLookout_com.updateszxt.apkAPI: 1	 API Rate:10.0	 permission54.0
/home/tiger/APKvir/com-novaspirit-usbcleaver-1-3438667-283d16309a5a35a13f8fa4c5e1ae01b1.apkAPI: 2	 API Rate:10.0	 permission33.3333333333
/home/tiger/APKvir/Godwon_1238F2387193330BC79E7A03E92C2038.apkAPI: 12	 API Rate:30.0	 permission56.6666666667
/home/tiger/APKvir/com.whatsapp.wallpaper.apkAPI: 11	 API Rate:27.5	 permission51.4285714286
/home/tiger/APKvir/com.cootek.smartinputv5.apkAPI: 11	 API Rate:27.5	 permission51.4285714286
